price,location,area,bedrooms,bathrooms,purpose,property_type
22000000.0,"Cavalry Ground, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
32000000.0,"Faisal Town - Block B, Faisal Town, Lahore, Punjab",7.0,3.0,4.0,For Sale,House
350000000.0,"Model Town - Block A, Model Town, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
35000000.0,"Bismillah Housing Scheme, GT Road, Lahore, Punjab",8.0,6.0,6.0,For Sale,House
15000000.0,"Al-Ahmad Garden Housing Scheme, GT Road, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
6500000.0,"Thokar Niaz Baig, Lahore, Punjab",2.0,4.0,4.0,For Sale,House
55000000.0,"Bedian Road, Lahore, Punjab",20.0,5.0,7.0,For Sale,House
22500000.0,"Bankers Avenue Cooperative Housing Society, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
275000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
29000000.0,"Al Rehman Garden Phase 4, Al Rehman Garden, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
20000000.0,"Khayaban-e-Amin - Block A, Khayaban-e-Amin, Lahore, Punjab",6.0,3.0,4.0,For Sale,House
6800000.0,"Canal Point Housing Scheme, Harbanspura, Lahore, Punjab",2.0,2.0,2.0,For Sale,House
23000000.0,"DHA 9 Town - Block B, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
295000000.0,"DHA Phase 6 - Block M, DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,5.0,6.0,For Sale,House
32000000.0,"Formanites Housing Scheme, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
35000000.0,"Formanites Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
45000000.0,"Bismillah Housing Scheme - Abu Bakar Block, Bismillah Housing Scheme, GT Road, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
47500000.0,"Paragon City, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
21500000.0,"Paragon City, Lahore, Punjab",6.0,3.0,4.0,For Sale,House
13500000.0,"Ichhra, Lahore, Punjab",3.0,5.0,4.0,For Sale,House
82500000.0,"DHA Phase 6 - Block A, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,7.0,For Sale,House
81500000.0,"DHA Phase 6 - Block G, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
80000000.0,"DHA Phase 6 - Block H, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
16500000.0,"Allama Iqbal Town - Neelam Block, Allama Iqbal Town, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
22500000.0,"Wapda Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
51000000.0,"Marghzar Officers Colony - Block G, Marghzar Officers Colony, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
42500000.0,"Marghzar Officers Colony, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
40000000.0,"Johar Town, Lahore, Punjab",14.0,8.0,6.0,For Sale,House
41000000.0,"Paragon City - Orchard 1 Block, Paragon City, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
380000000.0,"Defence Raya, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
42500000.0,"Punjab Coop Housing Society, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
18500000.0,"Allama Iqbal Town - Neelam Block, Allama Iqbal Town, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
16000000.0,"Venus Housing Scheme, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
24500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
97000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
77000000.0,"Bahria Town - Ghouri Block, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
18500000.0,"Paragon City, Lahore, Punjab",6.0,3.0,4.0,For Sale,House
17000000.0,"Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",8.0,3.0,3.0,For Sale,House
16000000.0,"Paragon City, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
40000000.0,"Paragon City - Woods Block, Paragon City, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
31500000.0,"PGECHS Phase 2 - Block C, PGECHS Phase 2, Punjab Govt Employees Society, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
21500000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore, Punjab",6.0,3.0,4.0,For Sale,House
57000000.0,"Defence Raya, DHA Defence, Lahore, Punjab",14.0,4.0,5.0,For Sale,House
23000000.0,"DHA Phase 6 - Block D, DHA Phase 6, DHA Defence, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
22000000.0,"Jubilee Town, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
12500000.0,"Marghzar Officers Colony, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
21200000.0,"Jubilee Town, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
19500000.0,"Mohlanwal Scheme, Lahore, Punjab",7.0,5.0,6.0,For Sale,House
26500000.0,"Ali Park, Cantt, Lahore, Punjab",10.0,2.0,2.0,For Sale,House
50000000.0,"Ghalib Market, Gulberg, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
52000000.0,"Askari 11, Askari, Lahore, Punjab",11.0,5.0,5.0,For Sale,House
6500000.0,"Fateh Garh, Lahore, Punjab",1.5,2.0,2.0,For Sale,House
17500000.0,"Paragon City - Orchard 1 Block, Paragon City, Lahore, Punjab",4.0,4.0,4.0,For Sale,House
32500000.0,"Garden Town - Sher Shah Block, Garden Town, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
17000000.0,"Awan Town - Ali Block, Awan Town, Lahore, Punjab",7.0,2.0,3.0,For Sale,House
15000000.0,"Al Hafeez Garden - Phase 5, Al Hafeez Gardens, GT Road, Lahore, Punjab",3.5,3.0,4.0,For Sale,House
20800000.0,"Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",7.3,3.0,4.0,For Sale,House
75000000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
46500000.0,"DHA 11 Rahbar Phase 1 - Block D, DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
65000000.0,"Canal View Block A, Canal View, Lahore, Punjab",16.0,6.0,6.0,For Sale,House
68500000.0,"DHA Phase 1 - Block D, DHA Phase 1, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
161000000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
29500000.0,"Johar Town Phase 1 - Block G, Johar Town Phase 1, Johar Town, Lahore, Punjab",6.5,4.0,6.0,For Sale,House
11500000.0,"Rehan Garden, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
19500000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
90000000.0,"Model Town, Lahore, Punjab",20.0,4.0,4.0,For Sale,House
30000000.0,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",12.0,5.0,6.0,For Sale,House
25000000.0,"Paragon City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19000000.0,"Paragon City - Imperial 2 Block, Paragon City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19800000.0,"Green Town Sector D2 - Block 4, Green Town Sector D2, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
32500000.0,"Beacon House Society, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
41500000.0,"Allama Iqbal Town, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
25000000.0,"Taj Bagh Phase 3, Taj Bagh Scheme, Lahore, Punjab",7.0,5.0,6.0,For Sale,House
41000000.0,"PCSIR Staff Colony, Lahore, Punjab",17.0,5.0,6.0,For Sale,House
7500000.0,"IEP Engineers Town - Block C2, IEP Engineers Town - Sector A, IEP Engineers Town, Lahore, Punjab",2.0,3.0,4.0,For Sale,House
81400000.0,"DHA Phase 6 - Block A, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
82400000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
53000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
79200000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
84500000.0,"DHA Phase 2 - Block S, DHA Phase 2, DHA Defence, Lahore, Punjab",20.0,5.0,7.0,For Sale,House
8500000.0,"Khayaban-e-Amin - Block P, Khayaban-e-Amin, Lahore, Punjab",5.0,2.0,2.0,For Sale,House
55599999.99999999,"DHA Phase 3, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
128000000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
33500000.0,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
170000000.0,"Model Town, Lahore, Punjab",40.0,5.0,5.0,For Sale,House
46000000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
54500000.0,"Askari 10, Askari, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
10800000.0,"Bahria Orchard Phase 2, Bahria Orchard, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
28000000.0,"Model Town - Block R, Model Town, Lahore, Punjab",6.0,4.0,4.0,For Sale,House
25000000.0,"Defence Chowk, DHA Defence, Lahore, Punjab",10.0,3.0,3.0,For Sale,House
23000000.0,"EME Society, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
54000000.0,"Wapda Town Phase 1 - Block H3, Wapda Town Phase 1, Wapda Town, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
17000000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
145000000.0,"Cantt, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
9800000.0,"Sue-e-Asal, Lahore, Punjab",7.2,7.0,6.0,For Sale,House
26500000.0,"Township, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
20000000.0,"Al-Ghani Garden Phase 2, Al-Ghani Garden, GT Road, Lahore, Punjab",7.0,5.0,5.0,For Sale,House
39000000.0,"Bahria Town - Shaheen Block, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
60000000.0,"Bahria Town - Talha Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",12.0,5.0,6.0,For Sale,House
38000000.0,"PCSIR Staff Colony, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
47000000.0,"Bahria Town - Overseas B, Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",10.0,5.0,7.0,For Sale,House
65000000.0,"Valencia Housing Society, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
51000000.0,"Gulshan-e-Ravi - Block G, Gulshan-e-Ravi, Lahore, Punjab",11.0,5.0,6.0,For Sale,House
33500000.0,"DHA Phase 3 - Block Z, DHA Phase 3, DHA Defence, Lahore, Punjab",10.0,5.0,4.0,For Sale,House
80000000.0,"DHA Phase 6 - Block F, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
89200000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
65000000.0,"DHA Phase 2 - Block Q, DHA Phase 2, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
69700000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,7.0,For Sale,House
85500000.0,"DHA Phase 6 - Block C, DHA Phase 6, DHA Defence, Lahore, Punjab",24.0,5.0,6.0,For Sale,House
15700000.0,"Paragon City, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
14500000.0,"Johar Town, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
42500000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
16500000.0,"Park View City - Crystal Block, Park View City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
46500000.0,"Tariq Gardens - Block E, Tariq Gardens, Lahore, Punjab",10.0,7.0,6.0,For Sale,House
12000000.0,"Sabzazar Scheme - Block L, Sabzazar Scheme, Lahore, Punjab",4.0,2.0,2.0,For Sale,House
17200000.0,"Johar Town Phase 2 - Block R1, Johar Town Phase 2, Johar Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
54000000.0,"DHA Phase 2, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
42500000.0,"DHA Phase 1 - Block P, DHA Phase 1, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
23000000.0,"Punjab Coop Housing - Block D, Punjab Coop Housing Society, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
32500000.0,"Faisal Town, Lahore, Punjab",5.0,5.0,4.0,For Sale,House
5500000.0,"GT Road, Lahore, Punjab",2.2,2.0,1.0,For Sale,House
82500000.0,"Cantt, Lahore, Punjab",20.0,3.0,3.0,For Sale,House
11000000.0,"IEP Engineers Town - Block E2, IEP Engineers Town - Sector A, IEP Engineers Town, Lahore, Punjab",4.0,3.0,3.0,For Sale,House
11000000.0,"Military Accounts Housing Society, Lahore, Punjab",4.0,3.0,3.0,For Sale,House
14500000.0,"Nespak Scheme Phase 3, Defence Road, Lahore, Punjab",6.0,3.0,3.0,For Sale,House
11500000.0,"High Court Society - Phase 2, Highcourt Society, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
54500000.0,"DHA Phase 6 - Block G, DHA Phase 6, DHA Defence, Lahore, Punjab",15.0,5.0,6.0,For Sale,House
47500000.0,"DHA Phase 3, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
22500000.0,"Paragon City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
40000000.0,"Paragon City, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
104500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
17500000.0,"Zaamin City Phase 1 - Block C, Zaamin City Phase 1, Zaamin City, Ferozepur Road, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
44000000.0,"Sabzazar Scheme - Block N, Sabzazar Scheme, Lahore, Punjab",11.0,7.0,6.0,For Sale,House
10000000.0,"Gulberg, Lahore, Punjab",2.0,2.0,2.0,For Sale,House
67000000.0,"Johar Town, Lahore, Punjab",12.0,7.0,6.0,For Sale,House
44000000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",8.0,4.0,5.0,For Sale,House
35000000.0,"Valencia - Block H, Valencia Housing Society, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
13500000.0,"Al Hafeez Garden - Ismail Block, Al Hafeez Gardens, GT Road, Lahore, Punjab",3.8,4.0,3.0,For Sale,House
90000000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
95000000.0,"Model Town, Lahore, Punjab",20.0,6.0,3.0,For Sale,House
9500000.0,"Al Jalil Garden, Lahore, Punjab",3.0,3.0,2.0,For Sale,House
17500000.0,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
850000000.0,"Model Town - Block G, Model Town, Lahore, Punjab",120.0,8.0,7.0,For Sale,House
49000000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
20000000.0,"Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",8.0,3.0,3.0,For Sale,House
30500000.0,"Bahria Town - Nishtar Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
142500000.0,"Iqbal Avenue Phase 1, Iqbal Avenue, Lahore, Punjab",40.0,8.0,6.0,For Sale,House
17800000.0,"Bahria Town - Block BB, Bahria Town - Sector D, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
98000000.0,"Model Town - Block H, Model Town, Lahore, Punjab",20.0,3.0,3.0,For Sale,House
12500000.0,"Al Kareem Garden, GT Road, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
18000000.0,"Pak Arab Society Phase 2 - Block F1, Pak Arab Housing Society Phase 2, Pak Arab Housing Society, Lahore, Punjab",10.0,4.0,6.0,For Sale,House
16000000.0,"Canal Bank Housing Scheme, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
21500000.0,"Bismillah Housing Scheme, GT Road, Lahore, Punjab",5.0,4.0,6.0,For Sale,House
270000000.0,"Alla-ud-Din Road, Cantt, Lahore, Punjab",60.0,5.0,5.0,For Sale,House
59000000.0,"Gul-e-Damin, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
42500000.0,"PCSIR Staff Colony, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
8500000.0,"Eden Residencia, Eden, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
51900000.00000001,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
11000000.0,"New Lahore City - Phase 2, New Lahore City, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
220000000.0,"DHA Phase 3 - Block Y, DHA Phase 3, DHA Defence, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
31500000.0,"LDA Avenue - Block J, LDA Avenue, Lahore, Punjab",10.0,6.0,7.0,For Sale,House
110000000.0,"DHA Phase 3 - Block XX, DHA Phase 3, DHA Defence, Lahore, Punjab",20.0,8.0,6.0,For Sale,House
9900000.0,"Johar Town Phase 2, Johar Town, Lahore, Punjab",2.6,3.0,3.0,For Sale,House
18500000.0,"Central Park - Block A1, Central Park Housing Scheme, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
27500000.0,"Central Park Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
39000000.0,"Air Avenue - Block Q, DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
22500000.0,"Bahria Town - Sector F, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
200000000.0,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
4700000.0,"Tajpura, Lahore, Punjab",1.1,2.0,2.0,For Sale,House
30000000.0,"Dream Gardens Phase 2, Dream Gardens, Defence Road, Lahore, Punjab",6.0,4.0,5.0,For Sale,House
12000000.0,"Al-Hamd Park, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
20000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
60000000.0,"Punjab Coop Housing Society, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
23000000.0,"Bahria Orchard Phase 3, Bahria Orchard, Lahore, Punjab",8.0,5.0,6.0,For Sale,House
39000000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",13.0,4.0,5.0,For Sale,House
47000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",12.0,4.0,5.0,For Sale,House
9000000.0,"Lalpul, Mughalpura, Lahore, Punjab",2.5,3.0,3.0,For Sale,House
35500000.0,"Yateem Khana Chowk, Multan Road, Lahore, Punjab",11.1,5.0,5.0,For Sale,House
35500000.0,"Multan Road, Lahore, Punjab",11.0,5.0,5.0,For Sale,House
24000000.0,"Green City - Block C, Green City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
22500000.0,"Green City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
25500000.0,"Green City - Block C, Green City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
23500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",5.0,3.0,6.0,For Sale,House
20500000.0,"DHA 9 Town - Block B, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,2.0,5.0,For Sale,House
7000000.0,"Nishtar Colony, Lahore, Punjab",2.5,3.0,2.0,For Sale,House
85000000.0,"Bahria Town - Gulbahar Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
32000000.0,"Bahria Town - Safari Villas, Bahria Town - Sector B, Bahria Town, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
22500000.0,"Bahria Town - Iqbal Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
24000000.0,"Bahria Town - Tauheed Block, Bahria Town - Sector F, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19000000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
20000000.0,"Sabzazar Scheme - Block B, Sabzazar Scheme, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
33200000.0,"Sabzazar Scheme - Block N, Sabzazar Scheme, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
10500000.0,"Bahria Orchard Phase 1 - Eastern Extension, Bahria Orchard Phase 1, Bahria Orchard, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
30000000.0,"Allama Iqbal Town - Kamran Block, Allama Iqbal Town, Lahore, Punjab",10.0,3.0,3.0,For Sale,House
190000000.0,"Cavalry Ground, Lahore, Punjab",32.0,6.0,6.0,For Sale,House
8500000.0,"Al-Kabir Phase 2 - Block A, Al-Kabir Town - Phase 2, Al-Kabir Town, Raiwind Road, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
40000000.0,"Bahria Town - Block DD, Bahria Town - Sector D, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
64200000.0,"DHA Phase 1, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
17500000.0,"DHA 11 Rahbar Phase 2, DHA 11 Rahbar, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
18500000.0,"Beacon House Society - Block C, Beacon House Society, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
55000000.0,"Fazaia Housing Scheme Phase 1 - Block H, Fazaia Housing Scheme Phase 1, Fazaia Housing Scheme, Lahore, Punjab",22.0,6.0,6.0,For Sale,House
9700000.0,"Bismillah Housing Scheme - Bilal Block, Bismillah Housing Scheme, GT Road, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
45000000.0,"DHA 11 Rahbar Phase 1, DHA 11 Rahbar, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
32000000.0,"Sunny Park, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
81500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
64500000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
37200000.0,"LDA Avenue, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
79000000.0,"DHA Phase 5 - Block C, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
33000000.0,"PGECHS Phase 2, Punjab Govt Employees Society, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
53000000.0,"PGECHS Phase 2, Punjab Govt Employees Society, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
36000000.0,"PGECHS Phase 2, Punjab Govt Employees Society, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
19000000.0,"PCSIR Staff Colony, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
18000000.0,"PCSIR Staff Colony, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
16000000.0,"Harbanspura, Lahore, Punjab",4.0,4.0,4.0,For Sale,House
150000000.0,"DHA Phase 1 - Block M, DHA Phase 1, DHA Defence, Lahore, Punjab",40.0,8.0,6.0,For Sale,House
160000000.0,"Defence Raya, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
41000000.0,"Ghazi Road, Cantt, Lahore, Punjab",4.0,3.0,2.0,For Sale,House
11700000.0,"Park View City - Tulip Block, Park View City, Lahore, Punjab",5.0,3.0,2.0,For Sale,House
97500000.0,"PGECHS Phase 2, Punjab Govt Employees Society, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
11500000.0,"Mughalpura, Lahore, Punjab",3.5,3.0,3.0,For Sale,House
12000000.0,"Canal Bank Housing Scheme, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
142500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
115000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
84500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
72900000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
24800000.0,"Green City - Block C, Green City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
11500000.0,"Garrison Homes - Phase 2, Garrison Homes, Lahore, Punjab",3.5,3.0,3.0,For Sale,House
6800000.0,"Elite Town, Lahore, Punjab",5.0,2.0,3.0,For Sale,House
14000000.0,"Military Accounts Housing Society, Lahore, Punjab",4.0,3.0,5.0,For Sale,House
13000000.0,"Aamir Town, Harbanspura, Lahore, Punjab",2.5,4.0,5.0,For Sale,House
21000000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore, Punjab",5.5,5.0,5.0,For Sale,House
47000000.0,"DHA Phase 6 - Block J, DHA Phase 6, DHA Defence, Lahore, Punjab",12.0,4.0,5.0,For Sale,House
58000000.0,"DHA Phase 3, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
